"Id","SeriesStep","SampleYear","Abundance","AbundanceScale","AbundanceLogScale"
"GPDD_6791",107,1989,3,1.04341011826602,0.0424943089580407
"GPDD_6791",108,1990,2,0.782557588699513,-0.24518776349374
"GPDD_6791",109,1990,2,0.782557588699513,-0.24518776349374
"GPDD_6791",110,1990,1,0.521705059133009,-0.650652871601905
"GPDD_6791",111,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",112,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",113,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",114,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",115,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",116,1990,0,0.260852529566504,-1.34380005216185
"GPDD_6791",117,1990,1,0.521705059133009,-0.650652871601905
"GPDD_6791",118,1990,5,1.56511517739903,0.447959417066205
"GPDD_6791",119,1990,2,0.782557588699513,-0.24518776349374
"GPDD_6791",120,1991,2,0.782557588699513,-0.24518776349374
"GPDD_6791",121,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",122,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",123,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",124,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",125,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",126,1991,1,0.521705059133009,-0.650652871601905
"GPDD_6791",127,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",128,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",129,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",130,1991,1,0.521705059133009,-0.650652871601905
"GPDD_6791",131,1991,0,0.260852529566504,-1.34380005216185
"GPDD_6791",132,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",133,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",134,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",135,1992,1,0.521705059133009,-0.650652871601905
"GPDD_6791",136,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",137,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",138,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",139,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",140,1992,1,0.521705059133009,-0.650652871601905
"GPDD_6791",141,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",142,1992,0,0.260852529566504,-1.34380005216185
"GPDD_6791",143,1992,1,0.521705059133009,-0.650652871601905
"GPDD_6791",144,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",145,1993,4,1.30426264783252,0.26563786027225
"GPDD_6791",146,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",147,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",148,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",149,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",150,1993,1,0.521705059133009,-0.650652871601905
"GPDD_6791",151,1993,1,0.521705059133009,-0.650652871601905
"GPDD_6791",152,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",153,1993,1,0.521705059133009,-0.650652871601905
"GPDD_6791",154,1993,0,0.260852529566504,-1.34380005216185
"GPDD_6791",155,1993,1,0.521705059133009,-0.650652871601905
"GPDD_6791",156,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",157,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",158,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",159,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",160,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",161,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",162,1994,0,0.260852529566504,-1.34380005216185
"GPDD_6791",163,1994,1,0.521705059133009,-0.650652871601905
"GPDD_6791",164,1994,2,0.782557588699513,-0.24518776349374
"GPDD_6791",165,1994,1,0.521705059133009,-0.650652871601905
"GPDD_6791",166,1994,1,0.521705059133009,-0.650652871601905
"GPDD_6791",167,1994,1,0.521705059133009,-0.650652871601905
"GPDD_6791",168,1995,1,0.521705059133009,-0.650652871601905
"GPDD_6791",169,1995,1,0.521705059133009,-0.650652871601905
"GPDD_6791",170,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",171,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",172,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",173,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",174,1995,2,0.782557588699513,-0.24518776349374
"GPDD_6791",175,1995,1,0.521705059133009,-0.650652871601905
"GPDD_6791",176,1995,1,0.521705059133009,-0.650652871601905
"GPDD_6791",177,1995,1,0.521705059133009,-0.650652871601905
"GPDD_6791",178,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",179,1995,0,0.260852529566504,-1.34380005216185
"GPDD_6791",180,1996,1,0.521705059133009,-0.650652871601905
"GPDD_6791",181,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",182,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",183,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",184,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",185,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",186,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",187,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",188,1996,1,0.521705059133009,-0.650652871601905
"GPDD_6791",189,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",190,1996,1,0.521705059133009,-0.650652871601905
"GPDD_6791",191,1996,0,0.260852529566504,-1.34380005216185
"GPDD_6791",192,1997,0,0.260852529566504,-1.34380005216185
"GPDD_6791",193,1997,2,0.782557588699513,-0.24518776349374
"GPDD_6791",194,1997,3,1.04341011826602,0.0424943089580407
"GPDD_6791",195,1997,0,0.260852529566504,-1.34380005216185
"GPDD_6791",196,1997,0,0.260852529566504,-1.34380005216185
"GPDD_6798",0,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",1,1981,2,0.538762346320727,-0.618480721222163
"GPDD_6798",2,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",3,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",4,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",5,1981,3,0.718349795094303,-0.330798648770382
"GPDD_6798",6,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",7,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",8,1981,1,0.359174897547152,-1.02394582933033
"GPDD_6798",9,1981,2,0.538762346320727,-0.618480721222163
"GPDD_6798",10,1981,0,0.179587448773576,-1.71709300989027
"GPDD_6798",11,1981,1,0.359174897547152,-1.02394582933033
"GPDD_6798",12,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",13,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",14,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",15,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",16,1982,1,0.359174897547152,-1.02394582933033
"GPDD_6798",17,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",18,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",19,1982,5,1.07752469264145,0.0746664593377826
"GPDD_6798",20,1982,0,0.179587448773576,-1.71709300989027
"GPDD_6798",21,1982,29,5.38762346320727,1.68410437177188
"GPDD_6798",22,1982,6,1.25711214141503,0.228817139165041
"GPDD_6798",23,1982,2,0.538762346320727,-0.618480721222163
"GPDD_6798",24,1983,5,1.07752469264145,0.0746664593377826
"GPDD_6798",25,1983,7,1.43669959018861,0.362348531789564
"GPDD_6798",26,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",27,1983,1,0.359174897547152,-1.02394582933033
"GPDD_6798",28,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",29,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",30,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",31,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",32,1983,0,0.179587448773576,-1.71709300989027
"GPDD_6798",33,1983,2,0.538762346320727,-0.618480721222163
"GPDD_6798",34,1983,2,0.538762346320727,-0.618480721222163
"GPDD_6798",35,1983,2,0.538762346320727,-0.618480721222163
"GPDD_6798",36,1984,4,0.897937243867879,-0.107655097456172
"GPDD_6798",37,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",38,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",39,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",40,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",41,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",42,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",43,1984,0,0.179587448773576,-1.71709300989027
"GPDD_6798",44,1984,1,0.359174897547152,-1.02394582933033
"GPDD_6798",45,1984,2,0.538762346320727,-0.618480721222163
"GPDD_6798",46,1984,3,0.718349795094303,-0.330798648770382
"GPDD_6798",47,1984,4,0.897937243867879,-0.107655097456172
"GPDD_6798",48,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",49,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",50,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",51,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",52,1985,2,0.538762346320727,-0.618480721222163
"GPDD_6798",53,1985,1,0.359174897547152,-1.02394582933033
"GPDD_6798",54,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",55,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",56,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",57,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",58,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",59,1985,0,0.179587448773576,-1.71709300989027
"GPDD_6798",60,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",61,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",62,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",63,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",64,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",65,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",66,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",67,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",68,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",69,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",70,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",71,1986,0,0.179587448773576,-1.71709300989027
"GPDD_6798",72,1987,2,0.538762346320727,-0.618480721222163
"GPDD_6798",73,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",74,1987,1,0.359174897547152,-1.02394582933033
"GPDD_6798",75,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",76,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",77,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",78,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",79,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",80,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",81,1987,0,0.179587448773576,-1.71709300989027
"GPDD_6798",82,1987,2,0.538762346320727,-0.618480721222163
"GPDD_6798",83,1987,1,0.359174897547152,-1.02394582933033
"GPDD_6798",84,1988,5,1.07752469264145,0.0746664593377826
"GPDD_6798",85,1988,1,0.359174897547152,-1.02394582933033
"GPDD_6798",86,1988,0,0.179587448773576,-1.71709300989027
"GPDD_6798",87,1988,1,0.359174897547152,-1.02394582933033
"GPDD_6798",88,1988,0,0.179587448773576,-1.71709300989027
"GPDD_6798",89,1988,0,0.179587448773576,-1.71709300989027
"GPDD_6798",90,1988,0,0.179587448773576,-1.71709300989027
"GPDD_6798",91,1988,9,1.79587448773576,0.585492083103773
"GPDD_6798",92,1988,58,10.595659477641,2.36044443401545
"GPDD_6798",93,1988,2,0.538762346320727,-0.618480721222163
"GPDD_6798",94,1988,5,1.07752469264145,0.0746664593377826
"GPDD_6798",95,1988,2,0.538762346320727,-0.618480721222163
"GPDD_6798",96,1989,15,2.87339918037721,1.05549571234951
"GPDD_6798",97,1989,0,0.179587448773576,-1.71709300989027
"GPDD_6798",98,1989,2,0.538762346320727,-0.618480721222163
"GPDD_6798",99,1989,0,0.179587448773576,-1.71709300989027
"GPDD_6798",100,1989,1,0.359174897547152,-1.02394582933033
"GPDD_6798",101,1989,0,0.179587448773576,-1.71709300989027
"GPDD_6798",102,1989,0,0.179587448773576,-1.71709300989027
"GPDD_6798",103,1989,2,0.538762346320727,-0.618480721222163
"GPDD_6798",104,1989,0,0.179587448773576,-1.71709300989027
"GPDD_6798",105,1989,1,0.359174897547152,-1.02394582933033
"GPDD_6798",106,1989,3,0.718349795094303,-0.330798648770382
"GPDD_6798",107,1989,11,2.15504938528291,0.767813639897728
"GPDD_6798",108,1990,9,1.79587448773576,0.585492083103773
"GPDD_6798",109,1990,1,0.359174897547152,-1.02394582933033
"GPDD_6798",110,1990,1,0.359174897547152,-1.02394582933033
"GPDD_6798",111,1990,0,0.179587448773576,-1.71709300989027
"GPDD_6798",112,1990,0,0.179587448773576,-1.71709300989027
"GPDD_6798",113,1990,0,0.179587448773576,-1.71709300989027
"GPDD_6798",114,1990,2,0.538762346320727,-0.618480721222163
"GPDD_6798",115,1990,1,0.359174897547152,-1.02394582933033
"GPDD_6798",116,1990,6,1.25711214141503,0.228817139165041
"GPDD_6798",117,1990,11,2.15504938528291,0.767813639897728
"GPDD_6798",118,1990,23,4.31009877056582,1.46096082045767
"GPDD_6798",119,1990,20,3.77133642424509,1.32742942783315
"GPDD_6798",120,1991,6,1.25711214141503,0.228817139165041
"GPDD_6798",121,1991,0,0.179587448773576,-1.71709300989027
"GPDD_6798",122,1991,1,0.359174897547152,-1.02394582933033
"GPDD_6798",123,1991,1,0.359174897547152,-1.02394582933033
"GPDD_6798",124,1991,3,0.718349795094303,-0.330798648770382
"GPDD_6798",125,1991,0,0.179587448773576,-1.71709300989027
"GPDD_6798",126,1991,0,0.179587448773576,-1.71709300989027
"GPDD_6798",127,1991,3,0.718349795094303,-0.330798648770382
"GPDD_6798",128,1991,2,0.538762346320727,-0.618480721222163
"GPDD_6798",129,1991,3,0.718349795094303,-0.330798648770382
"GPDD_6798",130,1991,5,1.07752469264145,0.0746664593377826
"GPDD_6798",131,1991,6,1.25711214141503,0.228817139165041
"GPDD_6798",132,1992,8,1.61628703896218,0.480131567445947
"GPDD_6798",133,1992,0,0.179587448773576,-1.71709300989027
"GPDD_6798",134,1992,1,0.359174897547152,-1.02394582933033
"GPDD_6798",135,1992,1,0.359174897547152,-1.02394582933033
"GPDD_6798",136,1992,3,0.718349795094303,-0.330798648770382
"GPDD_6798",137,1992,0,0.179587448773576,-1.71709300989027
"GPDD_6798",138,1992,0,0.179587448773576,-1.71709300989027
"GPDD_6798",139,1992,0,0.179587448773576,-1.71709300989027
"GPDD_6798",140,1992,1,0.359174897547152,-1.02394582933033
"GPDD_6798",141,1992,0,0.179587448773576,-1.71709300989027
"GPDD_6798",142,1992,6,1.25711214141503,0.228817139165041
"GPDD_6798",143,1992,5,1.07752469264145,0.0746664593377826
"GPDD_6798",144,1993,1,0.359174897547152,-1.02394582933033
"GPDD_6798",145,1993,7,1.43669959018861,0.362348531789564
"GPDD_6798",146,1993,1,0.359174897547152,-1.02394582933033
"GPDD_6798",147,1993,0,0.179587448773576,-1.71709300989027
"GPDD_6798",148,1993,0,0.179587448773576,-1.71709300989027
"GPDD_6798",149,1993,0,0.179587448773576,-1.71709300989027
"GPDD_6798",150,1993,0,0.179587448773576,-1.71709300989027
"GPDD_6798",151,1993,0,0.179587448773576,-1.71709300989027
"GPDD_6798",152,1993,2,0.538762346320727,-0.618480721222163
"GPDD_6798",153,1993,6,1.25711214141503,0.228817139165041
"GPDD_6798",154,1993,1,0.359174897547152,-1.02394582933033
"GPDD_6798",155,1993,5,1.07752469264145,0.0746664593377826
"GPDD_6798",156,1994,5,1.07752469264145,0.0746664593377826
"GPDD_6798",157,1994,1,0.359174897547152,-1.02394582933033
"GPDD_6798",158,1994,2,0.538762346320727,-0.618480721222163
"GPDD_6798",159,1994,1,0.359174897547152,-1.02394582933033
"GPDD_6798",160,1994,1,0.359174897547152,-1.02394582933033
"GPDD_6798",161,1994,0,0.179587448773576,-1.71709300989027
"GPDD_6798",162,1994,1,0.359174897547152,-1.02394582933033
"GPDD_6798",163,1994,0,0.179587448773576,-1.71709300989027
"GPDD_6798",164,1994,3,0.718349795094303,-0.330798648770382
"GPDD_6798",165,1994,8,1.61628703896218,0.480131567445947
"GPDD_6798",166,1994,7,1.43669959018861,0.362348531789564
"GPDD_6798",167,1994,9,1.79587448773576,0.585492083103773
"GPDD_6798",168,1995,4,0.897937243867879,-0.107655097456172
"GPDD_6798",169,1995,2,0.538762346320727,-0.618480721222163
"GPDD_6798",170,1995,0,0.179587448773576,-1.71709300989027
"GPDD_6798",171,1995,0,0.179587448773576,-1.71709300989027
"GPDD_6798",172,1995,0,0.179587448773576,-1.71709300989027
"GPDD_6798",173,1995,0,0.179587448773576,-1.71709300989027
"GPDD_6798",174,1995,1,0.359174897547152,-1.02394582933033
"GPDD_6798",175,1995,0,0.179587448773576,-1.71709300989027
"GPDD_6798",176,1995,15,2.87339918037721,1.05549571234951
"GPDD_6798",177,1995,8,1.61628703896218,0.480131567445947
"GPDD_6798",178,1995,2,0.538762346320727,-0.618480721222163
"GPDD_6798",179,1995,1,0.359174897547152,-1.02394582933033
"GPDD_6798",180,1996,2,0.538762346320727,-0.618480721222163
"GPDD_6798",181,1996,0,0.179587448773576,-1.71709300989027
"GPDD_6798",182,1996,1,0.359174897547152,-1.02394582933033
"GPDD_6798",183,1996,0,0.179587448773576,-1.71709300989027
"GPDD_6798",184,1996,0,0.179587448773576,-1.71709300989027
"GPDD_6798",185,1996,0,0.179587448773576,-1.71709300989027
"GPDD_6798",186,1996,0,0.179587448773576,-1.71709300989027
"GPDD_6798",187,1996,1,0.359174897547152,-1.02394582933033
"GPDD_6798",188,1996,6,1.25711214141503,0.228817139165041
"GPDD_6798",189,1996,5,1.07752469264145,0.0746664593377826
"GPDD_6798",190,1996,4,0.897937243867879,-0.107655097456172
"GPDD_6798",191,1996,2,0.538762346320727,-0.618480721222163
"GPDD_6798",192,1997,0,0.179587448773576,-1.71709300989027
"GPDD_6798",193,1997,1,0.359174897547152,-1.02394582933033
"GPDD_6798",194,1997,1,0.359174897547152,-1.02394582933033
"GPDD_6798",195,1997,0,0.179587448773576,-1.71709300989027
"GPDD_6798",196,1997,0,0.179587448773576,-1.71709300989027
"GPDD_6801",0,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",1,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",2,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",3,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",4,1981,1,1.83464078569496,0.606848705229145
"GPDD_6801",5,1981,2,2.75196117854244,1.01231381333731
"GPDD_6801",6,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",7,1981,3,3.66928157138992,1.29999588578909
"GPDD_6801",8,1981,3,3.66928157138992,1.29999588578909
"GPDD_6801",9,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",10,1981,2,2.75196117854244,1.01231381333731
"GPDD_6801",11,1981,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",12,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",13,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",14,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",15,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",16,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",17,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",18,1982,1,1.83464078569496,0.606848705229145
"GPDD_6801",19,1982,3,3.66928157138992,1.29999588578909
"GPDD_6801",20,1982,1,1.83464078569496,0.606848705229145
"GPDD_6801",21,1982,2,2.75196117854244,1.01231381333731
"GPDD_6801",22,1982,6,6.42124274993235,1.85961167372451
"GPDD_6801",23,1982,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",24,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",25,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",26,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",27,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",28,1983,1,1.83464078569496,0.606848705229145
"GPDD_6801",29,1983,1,1.83464078569496,0.606848705229145
"GPDD_6801",30,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",31,1983,1,1.83464078569496,0.606848705229145
"GPDD_6801",32,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",33,1983,1,1.83464078569496,0.606848705229145
"GPDD_6801",34,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",35,1983,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",36,1984,2,2.75196117854244,1.01231381333731
"GPDD_6801",37,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",38,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",39,1984,2,2.75196117854244,1.01231381333731
"GPDD_6801",40,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",41,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",42,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",43,1984,1,1.83464078569496,0.606848705229145
"GPDD_6801",44,1984,1,1.83464078569496,0.606848705229145
"GPDD_6801",45,1984,4,4.5866019642374,1.5231394371033
"GPDD_6801",46,1984,2,2.75196117854244,1.01231381333731
"GPDD_6801",47,1984,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",48,1985,2,2.75196117854244,1.01231381333731
"GPDD_6801",49,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",50,1985,1,1.83464078569496,0.606848705229145
"GPDD_6801",51,1985,1,1.83464078569496,0.606848705229145
"GPDD_6801",52,1985,3,3.66928157138992,1.29999588578909
"GPDD_6801",53,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",54,1985,1,1.83464078569496,0.606848705229145
"GPDD_6801",55,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",56,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",57,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",58,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",59,1985,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",60,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",61,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",62,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",63,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",64,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",65,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",66,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",67,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",68,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",69,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",70,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",71,1986,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",72,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",73,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",74,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",75,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",76,1987,3,3.66928157138992,1.29999588578909
"GPDD_6801",77,1987,1,1.83464078569496,0.606848705229145
"GPDD_6801",78,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",79,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",80,1987,1,1.83464078569496,0.606848705229145
"GPDD_6801",81,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",82,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",83,1987,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",84,1988,1,1.83464078569496,0.606848705229145
"GPDD_6801",85,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",86,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",87,1988,1,1.83464078569496,0.606848705229145
"GPDD_6801",88,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",89,1988,1,1.83464078569496,0.606848705229145
"GPDD_6801",90,1988,1,1.83464078569496,0.606848705229145
"GPDD_6801",91,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",92,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",93,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",94,1988,1,1.83464078569496,0.606848705229145
"GPDD_6801",95,1988,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",96,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",97,1989,1,1.83464078569496,0.606848705229145
"GPDD_6801",98,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",99,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",100,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",101,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",102,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",103,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",104,1989,4,4.5866019642374,1.5231394371033
"GPDD_6801",105,1989,1,1.83464078569496,0.606848705229145
"GPDD_6801",106,1989,2,2.75196117854244,1.01231381333731
"GPDD_6801",107,1989,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",108,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",109,1990,1,1.83464078569496,0.606848705229145
"GPDD_6801",110,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",111,1990,1,1.83464078569496,0.606848705229145
"GPDD_6801",112,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",113,1990,1,1.83464078569496,0.606848705229145
"GPDD_6801",114,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",115,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",116,1990,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",117,1990,1,1.83464078569496,0.606848705229145
"GPDD_6801",118,1990,2,2.75196117854244,1.01231381333731
"GPDD_6801",119,1990,1,1.83464078569496,0.606848705229145
"GPDD_6801",120,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",121,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",122,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",123,1991,3,3.66928157138992,1.29999588578909
"GPDD_6801",124,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",125,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",126,1991,1,1.83464078569496,0.606848705229145
"GPDD_6801",127,1991,1,1.83464078569496,0.606848705229145
"GPDD_6801",128,1991,1,1.83464078569496,0.606848705229145
"GPDD_6801",129,1991,1,1.83464078569496,0.606848705229145
"GPDD_6801",130,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",131,1991,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",132,1992,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",133,1992,0,0.917320392847479,-0.0862984753308006
"GPDD_6801",134,1992,2,2.75196117854244,1.01231381333731
