"Site","Name","Level","Year","Month","Abundance","AbundanceScale","AbundanceLogScale"
"Lake Zurich","Daphn.hyali","SP",2000,1,5.27041305,0.288374074085442,-1.24349677329375
"Lake Zurich","Daphn.hyali","SP",2000,2,6.285423906,0.3429546944665,-1.07015692664383
"Lake Zurich","Daphn.hyali","SP",2000,3,0.311517396,0.0217172205155374,-3.82964976100303
"Lake Zurich","Daphn.hyali","SP",2000,4,9.393443478,0.510083583180802,-0.673180678102226
"Lake Zurich","Daphn.hyali","SP",2000,5,35.12861217,1.8939520063778,0.638665654621181
"Lake Zurich","Daphn.hyali","SP",2000,6,22.93958153,1.23850595844417,0.213905780952394
"Lake Zurich","Daphn.hyali","SP",2000,7,15.02638043,0.812985952736886,-0.207041447890012
"Lake Zurich","Daphn.hyali","SP",2000,8,11.49032608,0.622840163671413,-0.47346535222651
"Lake Zurich","Daphn.hyali","SP",2000,9,22.42995653,1.21110167158628,0.191530417765432
"Lake Zurich","Daphn.hyali","SP",2000,10,14.2046087,0.768796463954693,-0.262929020771214
"Lake Zurich","Daphn.hyali","SP",2000,11,3.490209774,0.192646428775929,-1.64689874545044
"Lake Zurich","Daphn.hyali","SP",2000,12,12.72906522,0.689451422410008,-0.371859037588228
"Lake Zurich","Daphn.hyali","SP",2001,1,10.05703043,0.545766933070939,-0.605563256876404
"Lake Zurich","Daphn.hyali","SP",2001,2,1.445673924,0.0827047129561773,-2.49247868998889
"Lake Zurich","Daphn.hyali","SP",2001,3,1.951434774,0.109901211194864,-2.20817339675191
"Lake Zurich","Daphn.hyali","SP",2001,4,2.197499994,0.123132983330512,-2.09449034235927
"Lake Zurich","Daphn.hyali","SP",2001,5,10.66969566,0.578712047048424,-0.546950253186116
"Lake Zurich","Daphn.hyali","SP",2001,6,21.3535663,1.15322047142155,0.142558438464254
"Lake Zurich","Daphn.hyali","SP",2001,7,4.328657622,0.237732649706953,-1.43660855726711
"Lake Zurich","Daphn.hyali","SP",2001,8,14.84967391,0.803483836153634,-0.218798210803886
"Lake Zurich","Daphn.hyali","SP",2001,9,49.45015762,2.66407070102605,0.979855291750173
"Lake Zurich","Daphn.hyali","SP",2001,10,22.7478913,1.22819811630382,0.205548149207232
"Lake Zurich","Daphn.hyali","SP",2001,11,23.90052717,1.29017930644201,0.254781205956227
"Lake Zurich","Daphn.hyali","SP",2001,12,5.000879358,0.273880321594033,-1.29506405051486
"Lake Zurich","Daphn.hyali","SP",2002,1,1.7055,0.0966764535887288,-2.33638540577322
"Lake Zurich","Daphn.hyali","SP",2002,2,0.460695654,0.0297390478889834,-3.51529435295543
"Lake Zurich","Daphn.hyali","SP",2002,3,0.254132622,0.0186314440956773,-3.98290458284363
"Lake Zurich","Daphn.hyali","SP",2002,4,61.48244347,3.31108804316888,1.19727684932268
"Lake Zurich","Daphn.hyali","SP",2002,5,20.01706434,1.08135217002744,0.0782122673107431
"Lake Zurich","Daphn.hyali","SP",2002,6,32.51093479,1.75319050169704,0.561437271852794
"Lake Zurich","Daphn.hyali","SP",2002,7,3.296282616,0.182218299332971,-1.70254986378261
"Lake Zurich","Daphn.hyali","SP",2002,8,23.45693479,1.26632582038953,0.236119652687085
"Lake Zurich","Daphn.hyali","SP",2002,9,34.55673914,1.86320042911921,0.622295669900981
"Lake Zurich","Daphn.hyali","SP",2002,10,20.28397826,1.09570504837926,0.0913980358652109
"Lake Zurich","Daphn.hyali","SP",2002,11,16.26332609,0.879500769895115,-0.12840083942672
"Lake Zurich","Daphn.hyali","SP",2002,12,9.629951094,0.522801410118138,-0.648553599993669
"Lake Zurich","Daphn.hyali","SP",2003,1,0.837613044,0.050007190694551,-2.9955884700032
"Lake Zurich","Daphn.hyali","SP",2003,2,0.995282622,0.0584856255128479,-2.83897427266697
"Lake Zurich","Daphn.hyali","SP",2003,3,0.45919566,0.0296583880589886,-3.51801029105237
"Lake Zurich","Daphn.hyali","SP",2003,4,10.69416522,0.580027859344772,-0.544679143242182
"Lake Zurich","Daphn.hyali","SP",2003,5,58.30810434,3.14039292400725,1.14434792712558
"Lake Zurich","Daphn.hyali","SP",2003,6,33.5797826,1.81066612002948,0.59369479968994
"Lake Zurich","Daphn.hyali","SP",2003,7,5.84295651,0.319161702668123,-1.14205739971444
"Lake Zurich","Daphn.hyali","SP",2003,8,12.86686957,0.696861635679893,-0.361168402017249
"Lake Zurich","Daphn.hyali","SP",2003,9,10.12995652,0.549688419437943,-0.598403671395935
"Lake Zurich","Daphn.hyali","SP",2003,10,36.51430435,1.96846543487416,0.677254272128446
"Lake Zurich","Daphn.hyali","SP",2003,11,34.4951413,1.85988810166826,0.620516325521994
"Lake Zurich","Daphn.hyali","SP",2003,12,43.58358587,2.34860498582488,0.853821528838902
"Lake Zurich","Daphn.hyali","SP",2004,1,4.482594792,0.246010380125931,-1.40238154830612
"Lake Zurich","Daphn.hyali","SP",2004,2,2.636021736,0.146713803759631,-1.91927150310219
"Lake Zurich","Daphn.hyali","SP",2004,3,1.129369572,0.0656959414151282,-2.72271812990307
"Lake Zurich","Daphn.hyali","SP",2004,4,0.536986962,0.0338414935876749,-3.38606760846649
"Lake Zurich","Daphn.hyali","SP",2004,5,104.1958174,5.60793288368114,1.72418218170082
"Lake Zurich","Daphn.hyali","SP",2004,6,43.5094826,2.34462019844556,0.852123426497592
"Lake Zurich","Daphn.hyali","SP",2004,7,23.77643477,1.28350643182541,0.249595732477711
"Lake Zurich","Daphn.hyali","SP",2004,8,12.52226086,0.678330841581159,-0.388120143125027
"Lake Zurich","Daphn.hyali","SP",2004,9,27.54792392,1.48631235882668,0.396298125301083
"Lake Zurich","Daphn.hyali","SP",2004,10,8.86969566,0.481919863885896,-0.729977436251987
"Lake Zurich","Daphn.hyali","SP",2004,11,8.595391302,0.467169576295999,-0.761062968817923
"Lake Zurich","Daphn.hyali","SP",2004,12,7.564206528,0.411719228785212,-0.887413645479104
"Lake Zurich","Daphn.hyali","SP",2005,1,15.93495652,0.861843210137093,-0.148681915654816
"Lake Zurich","Daphn.hyali","SP",2005,2,2.586000006,0.144023963508372,-1.9377755799987
"Lake Zurich","Daphn.hyali","SP",2005,3,1.063578258,0.0621581164622441,-2.77807387482579
"Lake Zurich","Daphn.hyali","SP",2005,4,10.75069566,0.583067695290737,-0.539451983951014
"Lake Zurich","Daphn.hyali","SP",2005,5,68.33864349,3.67976946991041,1.30285010617254
"Lake Zurich","Daphn.hyali","SP",2005,6,40.57111957,2.18661432478014,0.782354377163046
"Lake Zurich","Daphn.hyali","SP",2005,7,2.337867396,0.130681020710752,-2.03499588151491
"Lake Zurich","Daphn.hyali","SP",2005,8,33.41196196,1.80164182773763,0.588698375688411
"Lake Zurich","Daphn.hyali","SP",2005,9,41.64469565,2.24434419843251,0.808413362008747
"Lake Zurich","Daphn.hyali","SP",2005,10,10.10201087,0.548185685841612,-0.601141206651706
"Lake Zurich","Daphn.hyali","SP",2005,11,4.753831302,0.260595698990534,-1.34478511868494
"Lake Zurich","Daphn.hyali","SP",2005,12,6.136835868,0.334964605249913,-1.09373040870946
"Lake Zurich","Daphn.hyali","SP",2006,1,0,0.0049658600422344,-5.30516877549219
"Lake Zurich","Daphn.hyali","SP",2006,2,0,0.0049658600422344,-5.30516877549219
"Lake Zurich","Daphn.hyali","SP",2006,3,0,0.0049658600422344,-5.30516877549219
"Lake Zurich","Daphn.hyali","SP",2006,4,0,0.0049658600422344,-5.30516877549219
"Lake Zurich","Daphn.hyali","SP",2006,5,0,0.0049658600422344,-5.30516877549219
"Lake Zurich","Daphn.pulex","SP",1987,1,1.53152174,0.128546138428367,-2.05146738517404
"Lake Zurich","Daphn.pulex","SP",1987,2,1.35398551,0.113654183747307,-2.17459491680236
"Lake Zurich","Daphn.pulex","SP",1987,3,0.16076087,0.0135650511617791,-4.3002585612765
"Lake Zurich","Daphn.pulex","SP",1987,4,0.7,0.0587970845682252,-2.83366300747983
"Lake Zurich","Daphn.pulex","SP",1987,5,8.97753623,0.75312688084697,-0.283521564916069
"Lake Zurich","Daphn.pulex","SP",1987,6,47.29239131,3.96702347796836,1.37801605983289
"Lake Zurich","Daphn.pulex","SP",1987,7,32.03876812,2.68753103145503,0.988622939975037
"Lake Zurich","Daphn.pulex","SP",1987,8,6.17427536,0.517985953075606,-0.657807154705004
"Lake Zurich","Daphn.pulex","SP",1987,9,7.394927535,0.620375740621719,-0.477429951246159
"Lake Zurich","Daphn.pulex","SP",1987,10,2.882971015,0.241907345642534,-1.41920049538432
"Lake Zurich","Daphn.pulex","SP",1987,11,4.688768115,0.393379800455788,-0.932979720416128
"Lake Zurich","Daphn.pulex","SP",1987,12,13.49195653,1.13180194068608,0.123811000414759
"Lake Zurich","Daphn.pulex","SP",1988,1,8.70108696,0.729937980190173,-0.314795707092489
"Lake Zurich","Daphn.pulex","SP",1988,2,0.74804348,0.0628270300440327,-2.76736988339593
"Lake Zurich","Daphn.pulex","SP",1988,3,0.46532609,0.0391123518657944,-3.24131695738212
"Lake Zurich","Daphn.pulex","SP",1988,4,1.77206522,0.148723217793996,-1.90566829921079
"Lake Zurich","Daphn.pulex","SP",1988,5,30.77340581,2.58139090346176,0.948328363534908
"Lake Zurich","Daphn.pulex","SP",1988,6,22.87644928,1.91898459482794,0.651796189285129
"Lake Zurich","Daphn.pulex","SP",1988,7,2.355434785,0.197656965707253,-1.6212222472232
"Lake Zurich","Daphn.pulex","SP",1988,8,7.476086955,0.627183491380993,-0.466516131432344
"Lake Zurich","Daphn.pulex","SP",1988,9,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1988,10,21.80833334,1.82938973200699,0.603982431458985
"Lake Zurich","Daphn.pulex","SP",1988,11,1.89684783,0.159190134733172,-1.83765597524839
"Lake Zurich","Daphn.pulex","SP",1988,12,4.39402174,0.368656116400388,-0.997891003336253
"Lake Zurich","Daphn.pulex","SP",1989,1,2.31032609,0.193873193563045,-1.64055097506311
"Lake Zurich","Daphn.pulex","SP",1989,2,1.208152175,0.101421506418246,-2.28847011545949
"Lake Zurich","Daphn.pulex","SP",1989,3,0.63695652,0.0535089208672367,-2.92790689379861
"Lake Zurich","Daphn.pulex","SP",1989,4,0.811594205,0.06815774207193,-2.68593052388874
"Lake Zurich","Daphn.pulex","SP",1989,5,31.70869565,2.6598441516294,0.978267531464161
"Lake Zurich","Daphn.pulex","SP",1989,6,43.72536232,3.66781675230392,1.29959659466859
"Lake Zurich","Daphn.pulex","SP",1989,7,18.01992754,1.51161365054426,0.413177722979188
"Lake Zurich","Daphn.pulex","SP",1989,8,18.14166667,1.52182527668317,0.419910454349754
"Lake Zurich","Daphn.pulex","SP",1989,9,4.07536232,0.34192657707575,-1.07315925188108
"Lake Zurich","Daphn.pulex","SP",1989,10,21.12137681,1.77176698361013,0.571977344444775
"Lake Zurich","Daphn.pulex","SP",1989,11,11.8150145,0.991138005704887,-0.00890149531157563
"Lake Zurich","Daphn.pulex","SP",1989,12,6.2125,0.521192282322204,-0.651636241357955
"Lake Zurich","Daphn.pulex","SP",1990,1,1.16607971,0.0978924169354936,-2.3238861896929
"Lake Zurich","Daphn.pulex","SP",1990,2,0.88425,0.0742521984341972,-2.60028789319628
"Lake Zurich","Daphn.pulex","SP",1990,3,0.571967395,0.048057554099666,-3.03535594261004
"Lake Zurich","Daphn.pulex","SP",1990,4,8.761916665,0.735040449754398,-0.307829747604145
"Lake Zurich","Daphn.pulex","SP",1990,5,46.22273189,3.87729914616966,1.3551388148996
"Lake Zurich","Daphn.pulex","SP",1990,6,55.30704345,4.63930223737056,1.53456397505294
"Lake Zurich","Daphn.pulex","SP",1990,7,1.83271377,0.153810491856716,-1.87203400670339
"Lake Zurich","Daphn.pulex","SP",1990,8,4.181673915,0.35084412283422,-1.04741324864484
"Lake Zurich","Daphn.pulex","SP",1990,9,4.497673915,0.377350586778031,-0.974580585255699
"Lake Zurich","Daphn.pulex","SP",1990,10,9.464375,0.793963508389546,-0.230717777998279
"Lake Zurich","Daphn.pulex","SP",1990,11,0.15378261,0.0129797062343091,-4.34436820014188
"Lake Zurich","Daphn.pulex","SP",1990,12,1.648572465,0.13836449545941,-1.97786380440739
"Lake Zurich","Daphn.pulex","SP",1991,1,0.510630435,0.0429125353697199,-3.14859129596983
"Lake Zurich","Daphn.pulex","SP",1991,2,0.18012963,0.0151897262838561,-4.18713598203279
"Lake Zurich","Daphn.pulex","SP",1991,3,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1991,4,0.038434785,0.00330419052431062,-5.71256376024303
"Lake Zurich","Daphn.pulex","SP",1991,5,57.8702355,4.85430590083382,1.57986612568002
"Lake Zurich","Daphn.pulex","SP",1991,6,20.75720652,1.74121993721363,0.554585980902466
"Lake Zurich","Daphn.pulex","SP",1991,7,1.19057971,0.0999475067032891,-2.3031101637867
"Lake Zurich","Daphn.pulex","SP",1991,8,0.717391305,0.0602558883622705,-2.80915497923298
"Lake Zurich","Daphn.pulex","SP",1991,9,8.59710145,0.721215549267724,-0.326817227614008
"Lake Zurich","Daphn.pulex","SP",1991,10,1.927173915,0.161733923589531,-1.82180274102272
"Lake Zurich","Daphn.pulex","SP",1991,11,6.08521739,0.510515662345498,-0.672333961445507
"Lake Zurich","Daphn.pulex","SP",1991,12,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1992,1,0.11,0.00930716771110991,-4.6769704540516
"Lake Zurich","Daphn.pulex","SP",1992,2,0.206086955,0.017367058243319,-4.05318007154518
"Lake Zurich","Daphn.pulex","SP",1992,3,0.33804348,0.0284357318890883,-3.5601087595327
"Lake Zurich","Daphn.pulex","SP",1992,4,0.33125,0.0278658865325281,-3.58035204319567
"Lake Zurich","Daphn.pulex","SP",1992,5,28.82554348,2.41800184454514,0.882941515031491
"Lake Zurich","Daphn.pulex","SP",1992,6,32.90108697,2.75986338432083,1.01518118006949
"Lake Zurich","Daphn.pulex","SP",1992,7,2.5917029,0.217475422262062,-1.52566943593247
"Lake Zurich","Daphn.pulex","SP",1992,8,4.15695652,0.348770797709687,-1.0533403126148
"Lake Zurich","Daphn.pulex","SP",1992,9,16.0184058,1.34372357512001,0.295444547673506
"Lake Zurich","Daphn.pulex","SP",1992,10,11.14130435,0.93462637975693,-0.0676084233952001
"Lake Zurich","Daphn.pulex","SP",1992,11,1.16259259,0.0975999130730008,-2.32687867620897
"Lake Zurich","Daphn.pulex","SP",1992,12,0.46253623,0.0388783350192809,-3.24731812388502
"Lake Zurich","Daphn.pulex","SP",1993,1,0.73375,0.0616280755748822,-2.7866377399558
"Lake Zurich","Daphn.pulex","SP",1993,2,0.821630435,0.0689995932384705,-2.67365466949688
"Lake Zurich","Daphn.pulex","SP",1993,3,0.055,0.00469370088544662,-5.3615339063262
"Lake Zurich","Daphn.pulex","SP",1993,4,1.105,0.0927689766481093,-2.3776429984427
"Lake Zurich","Daphn.pulex","SP",1993,5,22.49463768,1.88695777391424,0.634965888772096
"Lake Zurich","Daphn.pulex","SP",1993,6,5.01362319,0.420629038849622,-0.86600397660934
"Lake Zurich","Daphn.pulex","SP",1993,7,0.798731885,0.0670788350424561,-2.70188670886761
"Lake Zurich","Daphn.pulex","SP",1993,8,2.28673913,0.191894690699804,-1.65080854336631
"Lake Zurich","Daphn.pulex","SP",1993,9,21.98956521,1.8445916814615,0.612257942138653
"Lake Zurich","Daphn.pulex","SP",1993,10,12.60065218,1.05703824886254,0.0554708924798868
"Lake Zurich","Daphn.pulex","SP",1993,11,2.047608695,0.171836139265641,-1.76121393494358
"Lake Zurich","Daphn.pulex","SP",1993,12,0.56963768,0.0478621347748342,-3.03943059292428
"Lake Zurich","Daphn.pulex","SP",1994,1,0.276296295,0.0232563029877138,-3.76117908744296
"Lake Zurich","Daphn.pulex","SP",1994,2,0.52206522,0.0438716990289216,-3.12648583583452
"Lake Zurich","Daphn.pulex","SP",1994,3,0.277826085,0.0233846236316271,-3.75567658236925
"Lake Zurich","Daphn.pulex","SP",1994,4,0.36963768,0.0310858917724223,-3.47100120348117
"Lake Zurich","Daphn.pulex","SP",1994,5,4.256086955,0.357085979042161,-1.02977868854612
"Lake Zurich","Daphn.pulex","SP",1994,6,17.55652174,1.47274260899662,0.387126382901974
"Lake Zurich","Daphn.pulex","SP",1994,7,9.622246375,0.807205951140171,-0.21417643739785
"Lake Zurich","Daphn.pulex","SP",1994,8,1.37137681,0.115112987121946,-2.16184113624031
"Lake Zurich","Daphn.pulex","SP",1994,9,0.07289855,0.00619505300640072,-5.08400420761791
"Lake Zurich","Daphn.pulex","SP",1994,10,0.12445652,0.0105197981735561,-4.5544962568798
"Lake Zurich","Daphn.pulex","SP",1994,11,0.96677989,0.0811749058822088,-2.51114912043697
"Lake Zurich","Daphn.pulex","SP",1994,12,6.517826085,0.54680340530688,-0.603665946450784
"Lake Zurich","Daphn.pulex","SP",1995,1,5.704850545,0.478610029236595,-0.736869148364711
"Lake Zurich","Daphn.pulex","SP",1995,2,1.901757245,0.159601942428371,-1.83507242343666
"Lake Zurich","Daphn.pulex","SP",1995,3,0.31268116,0.0263083096719636,-3.63787043259347
"Lake Zurich","Daphn.pulex","SP",1995,4,0.2575,0.0216796469253887,-3.83138138827261
"Lake Zurich","Daphn.pulex","SP",1995,5,35.06003624,2.94095867223783,1.07873560719085
"Lake Zurich","Daphn.pulex","SP",1995,6,19.31826087,1.62051942775531,0.482746732268923
"Lake Zurich","Daphn.pulex","SP",1995,7,6.576050725,0.55168735885372,-0.594773772046341
"Lake Zurich","Daphn.pulex","SP",1995,8,9.164347825,0.76879686441391,-0.262928499880274
"Lake Zurich","Daphn.pulex","SP",1995,9,2.706413045,0.227097448598872,-1.48237606463707
"Lake Zurich","Daphn.pulex","SP",1995,10,0.659275365,0.0553810527035025,-2.89351775268935
"Lake Zurich","Daphn.pulex","SP",1995,11,4.74231884,0.397871700333565,-0.921625686638108
"Lake Zurich","Daphn.pulex","SP",1995,12,3.360434785,0.281957586794373,-1.26599862079385
"Lake Zurich","Daphn.pulex","SP",1996,1,1.59298913,0.133702097785187,-2.01214110475659
"Lake Zurich","Daphn.pulex","SP",1996,2,0.03706522,0.00318930974807263,-5.74795076551343
"Lake Zurich","Daphn.pulex","SP",1996,3,0.197246375,0.0166254996515077,-4.09681763866581
"Lake Zurich","Daphn.pulex","SP",1996,4,0.12856884,0.0108647445716744,-4.52223217482994
"Lake Zurich","Daphn.pulex","SP",1996,5,23.80615942,1.99696981098017,0.691630937133721
"Lake Zurich","Daphn.pulex","SP",1996,6,34.81796195,2.92065318666945,1.07180728532928
"Lake Zurich","Daphn.pulex","SP",1996,7,4.384710145,0.367875048498088,-1.00001194059545
"Lake Zurich","Daphn.pulex","SP",1996,8,5.713695655,0.47935196781031,-0.735320154303669
"Lake Zurich","Daphn.pulex","SP",1996,9,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1996,10,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1996,11,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1996,12,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,1,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,2,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,3,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,4,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,5,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,6,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,7,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,8,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,9,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,10,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,11,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1997,12,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1998,1,0.03369565,0.00290666612240445,-5.84074851697555
"Lake Zurich","Daphn.pulex","SP",1998,2,0.02295652,0.00200585484983199,-6.21168495007034
"Lake Zurich","Daphn.pulex","SP",1998,3,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,4,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,5,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,6,0.015434785,0.00137492257903325,-6.58935785560649
"Lake Zurich","Daphn.pulex","SP",1998,7,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,8,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,9,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1998,10,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",1998,11,0.046086955,0.00394606384138946,-5.53503669275196
"Lake Zurich","Daphn.pulex","SP",1998,12,0.009565215,0.000882575915834915,-7.03266574924767
"Lake Zurich","Daphn.pulex","SP",1999,1,0.00095652,0.000160468119566671,-8.73741526710751
"Lake Zurich","Daphn.pulex","SP",1999,2,0.00847826,0.000791400809771481,-7.14170600579957
"Lake Zurich","Daphn.pulex","SP",1999,3,0.00095652,0.000160468119566671,-8.73741526710751
"Lake Zurich","Daphn.pulex","SP",1999,4,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,5,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,6,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,7,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,8,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,9,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,10,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,11,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",1999,12,0,8.02340597833354e-05,-9.43056244766745
"Lake Zurich","Daphn.pulex","SP",2000,1,0.049413045,0.00422506031182892,-5.46672174328579
"Lake Zurich","Daphn.pulex","SP",2000,2,0.00095652,0.000160468119566671,-8.73741526710751
"Lake Zurich","Daphn.pulex","SP",2000,3,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,4,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,5,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,6,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,7,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,8,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,9,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,10,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,11,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2000,12,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,1,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,2,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,3,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,4,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,5,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,6,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,7,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,8,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,9,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,10,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,11,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2001,12,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2002,1,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2002,2,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2002,3,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2002,4,NA,NA,NA
"Lake Zurich","Daphn.pulex","SP",2002,5,0.030130435,0.00260761155642523,-5.94932058909934
"Lake Zurich","Eudiapt.graci","SP",1987,1,7.993114955,1.37650107035224,0.319544823189933
"Lake Zurich","Eudiapt.graci","SP",1987,2,13.56004435,2.33518667839537,0.848091835846124
"Lake Zurich","Eudiapt.graci","SP",1987,3,4.468828436,0.7695807154039,-0.261909437891712
"Lake Zurich","Eudiapt.graci","SP",1987,4,7.230761736,1.24521557929552,0.219308670987548
"Lake Zurich","Eudiapt.graci","SP",1987,5,21.65009,3.72838026551593,1.31597389417399
"Lake Zurich","Eudiapt.graci","SP",1987,6,31.79675815,5.47574654857522,1.70032862231109
"Lake Zurich","Eudiapt.graci","SP",1987,7,8.917466264,1.5356843891689,0.428976137810937
"Lake Zurich","Eudiapt.graci","SP",1987,8,8.295599455,1.42859218130949,0.356689470749858
"Lake Zurich","Eudiapt.graci","SP",1987,9,6.247652609,1.07591352706592,0.0731700933297713
"Lake Zurich","Eudiapt.graci","SP",1987,10,10.83076305,1.8651748429729,0.623354798284885
"Lake Zurich","Eudiapt.graci","SP",1987,11,9.728067936,1.67527878702494,0.515979591442314
"Lake Zurich","Eudiapt.graci","SP",1987,12,7.112851736,1.22491019871248,0.202867534136104
"Lake Zurich","Eudiapt.graci","SP",1988,1,12.32928478,2.12323653442909,0.752941591695827
"Lake Zurich","Eudiapt.graci","SP",1988,2,5.677346782,0.97770067941977,-0.0225517095543472
"Lake Zurich","Eudiapt.graci","SP",1988,3,2.470589136,0.425462239596253,-0.85457907851123
"Lake Zurich","Eudiapt.graci","SP",1988,4,6.712194345,1.15591265136568,0.14489020629295
"Lake Zurich","Eudiapt.graci","SP",1988,5,15.35882252,2.64495578471635,0.972654348617175
"Lake Zurich","Eudiapt.graci","SP",1988,6,10.72902131,1.84765381208595,0.613916624548504
"Lake Zurich","Eudiapt.graci","SP",1988,7,4.762834455,0.820211739994675,-0.198192752551055
"Lake Zurich","Eudiapt.graci","SP",1988,8,9.668094203,1.66495065986396,0.509795489277982
"Lake Zurich","Eudiapt.graci","SP",1988,9,NA,NA,NA
"Lake Zurich","Eudiapt.graci","SP",1988,10,29.37989892,5.05953718142422,1.6212750129944
"Lake Zurich","Eudiapt.graci","SP",1988,11,7.142953624,1.23009407024253,0.207090646331865
"Lake Zurich","Eudiapt.graci","SP",1988,12,4.811043482,0.82851385720927,-0.18812171659544
"Lake Zurich","Eudiapt.graci","SP",1989,1,5.608611964,0.965863798419043,-0.0347324501358299
"Lake Zurich","Eudiapt.graci","SP",1989,2,6.550275127,1.1280284062194,0.120471335577405
"Lake Zurich","Eudiapt.graci","SP",1989,3,1.8510687,0.318774102610854,-1.1432725693342
"Lake Zurich","Eudiapt.graci","SP",1989,4,3.522314782,0.606580800455972,-0.499917335306748
"Lake Zurich","Eudiapt.graci","SP",1989,5,9.927312173,1.70959080518507,0.536254046665492
"Lake Zurich","Eudiapt.graci","SP",1989,6,18.55061467,3.19461700384702,1.16146720704378
"Lake Zurich","Eudiapt.graci","SP",1989,7,7.477623482,1.28772784885639,0.252879307883962
"Lake Zurich","Eudiapt.graci","SP",1989,8,14.07269652,2.423470941126,0.885200785773807
"Lake Zurich","Eudiapt.graci","SP",1989,9,13.38101044,2.30435509769976,0.83480085322355
"Lake Zurich","Eudiapt.graci","SP",1989,10,11.21771685,1.93181248335159,0.658458672773236
"Lake Zurich","Eudiapt.graci","SP",1989,11,6.488007609,1.11730526440827,0.110919772283198
"Lake Zurich","Eudiapt.graci","SP",1989,12,5.007231527,0.862299565966515,-0.148152544367931
